"gate_source","gate_target","produce"
1898,74,"Forestry"
1093,74,"Forestry"
1898,84,"Forestry"
1093,84,"Forestry"
1093,66,"Sheepmeat"
1898,77,"Forestry"
1093,77,"Forestry"
1898,69,"Forestry"
1093,69,"Forestry"
1093,79,"Sheepmeat"
1093,65,"Sheepmeat"
1093,82,"Beef"
1093,66,"Beef"
1093,65,"Beef"
1093,82,"Sheepmeat"
1093,66,"Sheepmeat"
1898,65,"Sheepmeat"
1093,65,"Sheepmeat"
