"gate_source","gate_target","produce"
4494,74,"Forestry"
4197,74,"Forestry"
1854,74,"Forestry"
4494,84,"Forestry"
4197,84,"Forestry"
1854,84,"Forestry"
4494,66,"Sheepmeat"
1643,66,"Sheepmeat"
1853,66,"Sheepmeat"
4480,66,"Sheepmeat"
4485,66,"Sheepmeat"
4481,66,"Sheepmeat"
4482,66,"Sheepmeat"
4483,66,"Sheepmeat"
4486,66,"Sheepmeat"
4487,66,"Sheepmeat"
4488,66,"Sheepmeat"
4489,66,"Sheepmeat"
4499,66,"Sheepmeat"
4500,66,"Sheepmeat"
4501,66,"Sheepmeat"
4505,66,"Sheepmeat"
4509,66,"Sheepmeat"
4510,66,"Sheepmeat"
4511,66,"Sheepmeat"
1848,66,"Sheepmeat"
1849,66,"Sheepmeat"
1850,66,"Sheepmeat"
1854,66,"Sheepmeat"
1862,66,"Sheepmeat"
1863,66,"Sheepmeat"
1864,66,"Sheepmeat"
1865,66,"Sheepmeat"
1866,66,"Sheepmeat"
1873,66,"Sheepmeat"
4484,66,"Sheepmeat"
4491,66,"Sheepmeat"
4492,66,"Sheepmeat"
4495,66,"Sheepmeat"
4503,66,"Sheepmeat"
4507,66,"Sheepmeat"
4508,66,"Sheepmeat"
1856,66,"Sheepmeat"
1857,66,"Sheepmeat"
1858,66,"Sheepmeat"
1859,66,"Sheepmeat"
1860,66,"Sheepmeat"
1861,66,"Sheepmeat"
1874,66,"Sheepmeat"
1875,66,"Sheepmeat"
1876,66,"Sheepmeat"
1877,66,"Sheepmeat"
1878,66,"Sheepmeat"
4490,66,"Sheepmeat"
4493,66,"Sheepmeat"
4496,66,"Sheepmeat"
4498,66,"Sheepmeat"
4494,75,"Forestry"
4197,75,"Forestry"
1854,75,"Forestry"
4494,80,"Forestry"
4197,80,"Forestry"
1854,80,"Forestry"
4494,77,"Forestry"
4197,77,"Forestry"
1854,77,"Forestry"
4494,69,"Forestry"
4197,69,"Forestry"
1854,69,"Forestry"
4494,79,"Sheepmeat"
1643,79,"Sheepmeat"
1853,79,"Sheepmeat"
4480,79,"Sheepmeat"
4485,79,"Sheepmeat"
4481,79,"Sheepmeat"
4482,79,"Sheepmeat"
4483,79,"Sheepmeat"
4486,79,"Sheepmeat"
4487,79,"Sheepmeat"
4488,79,"Sheepmeat"
4489,79,"Sheepmeat"
4499,79,"Sheepmeat"
4500,79,"Sheepmeat"
4501,79,"Sheepmeat"
4505,79,"Sheepmeat"
4509,79,"Sheepmeat"
4510,79,"Sheepmeat"
4511,79,"Sheepmeat"
1848,79,"Sheepmeat"
1849,79,"Sheepmeat"
1850,79,"Sheepmeat"
1854,79,"Sheepmeat"
1862,79,"Sheepmeat"
1863,79,"Sheepmeat"
1864,79,"Sheepmeat"
1865,79,"Sheepmeat"
1866,79,"Sheepmeat"
1873,79,"Sheepmeat"
4484,79,"Sheepmeat"
4491,79,"Sheepmeat"
4492,79,"Sheepmeat"
4495,79,"Sheepmeat"
4503,79,"Sheepmeat"
4507,79,"Sheepmeat"
4508,79,"Sheepmeat"
1856,79,"Sheepmeat"
1857,79,"Sheepmeat"
1858,79,"Sheepmeat"
1859,79,"Sheepmeat"
1860,79,"Sheepmeat"
1861,79,"Sheepmeat"
1874,79,"Sheepmeat"
1875,79,"Sheepmeat"
1876,79,"Sheepmeat"
1877,79,"Sheepmeat"
1878,79,"Sheepmeat"
4490,79,"Sheepmeat"
4493,79,"Sheepmeat"
4496,79,"Sheepmeat"
4498,79,"Sheepmeat"
4494,65,"Sheepmeat"
1643,65,"Sheepmeat"
1853,65,"Sheepmeat"
4480,65,"Sheepmeat"
