"gate_source","gate_target","produce"
23027,74,"Forestry"
23027,84,"Forestry"
23027,66,"Sheepmeat"
23263,66,"Sheepmeat"
25729,66,"Sheepmeat"
23027,75,"Forestry"
23027,80,"Forestry"
23027,77,"Forestry"
23027,69,"Forestry"
23027,79,"Sheepmeat"
23263,79,"Sheepmeat"
25729,79,"Sheepmeat"
23027,65,"Sheepmeat"
23263,65,"Sheepmeat"
25729,65,"Sheepmeat"
23027,82,"Beef"
23027,66,"Beef"
23027,65,"Beef"
