"gate_source","gate_target","produce"
23509,69,"Forestry"
23509,71,"Fruit"
23509,72,"Fruit"
23509,78,"Fruit"
23509,70,"Fruit"
23509,73,"Fruit"
23506,82,"Beef"
23506,66,"Beef"
23504,65,"Beef"
23506,65,"Beef"
23509,81,"Fruit"
23505,70,"Veges"
23506,70,"Veges"
23507,70,"Veges"
23508,70,"Veges"
23509,70,"Veges"
23510,70,"Veges"
23505,67,"Veges"
23506,67,"Veges"
23507,67,"Veges"
23508,67,"Veges"
23509,67,"Veges"
23510,67,"Veges"
23505,76,"Veges"
23506,76,"Veges"
23507,76,"Veges"
23508,76,"Veges"
23509,76,"Veges"
23510,76,"Veges"
23505,68,"Veges"
23507,68,"Veges"
23508,68,"Veges"
23509,68,"Veges"
23510,68,"Veges"
23506,82,"Sheepmeat"
23506,66,"Sheepmeat"
23504,65,"Sheepmeat"
23506,65,"Sheepmeat"
