"gate_source","gate_target","produce"
9130,66,"Sheepmeat"
9193,66,"Sheepmeat"
7754,66,"Sheepmeat"
8017,66,"Sheepmeat"
8018,66,"Sheepmeat"
8019,66,"Sheepmeat"
8020,66,"Sheepmeat"
8021,66,"Sheepmeat"
8233,66,"Sheepmeat"
9130,79,"Sheepmeat"
9193,79,"Sheepmeat"
7754,79,"Sheepmeat"
8017,79,"Sheepmeat"
8018,79,"Sheepmeat"
8019,79,"Sheepmeat"
8020,79,"Sheepmeat"
8021,79,"Sheepmeat"
8233,79,"Sheepmeat"
9130,65,"Sheepmeat"
9193,65,"Sheepmeat"
7754,65,"Sheepmeat"
8017,65,"Sheepmeat"
8018,65,"Sheepmeat"
8019,65,"Sheepmeat"
8020,65,"Sheepmeat"
8021,65,"Sheepmeat"
8233,65,"Sheepmeat"
