"gate_source","gate_target","produce"
1717,74,"Forestry"
1734,74,"Forestry"
1735,74,"Forestry"
1821,74,"Forestry"
1822,74,"Forestry"
1823,74,"Forestry"
1824,74,"Forestry"
1717,84,"Forestry"
1734,84,"Forestry"
1735,84,"Forestry"
1821,84,"Forestry"
1822,84,"Forestry"
1823,84,"Forestry"
1824,84,"Forestry"
1823,66,"Sheepmeat"
1819,66,"Sheepmeat"
1822,66,"Sheepmeat"
1717,75,"Forestry"
1734,75,"Forestry"
1735,75,"Forestry"
1821,75,"Forestry"
1822,75,"Forestry"
1823,75,"Forestry"
1824,75,"Forestry"
1717,80,"Forestry"
1734,80,"Forestry"
1735,80,"Forestry"
1821,80,"Forestry"
1822,80,"Forestry"
1823,80,"Forestry"
1824,80,"Forestry"
1717,77,"Forestry"
1734,77,"Forestry"
1735,77,"Forestry"
1821,77,"Forestry"
1822,77,"Forestry"
1823,77,"Forestry"
1824,77,"Forestry"
1717,69,"Forestry"
1734,69,"Forestry"
1735,69,"Forestry"
1821,69,"Forestry"
1822,69,"Forestry"
1823,69,"Forestry"
1824,69,"Forestry"
1823,79,"Sheepmeat"
1819,79,"Sheepmeat"
1822,79,"Sheepmeat"
1823,65,"Sheepmeat"
1819,65,"Sheepmeat"
1822,65,"Sheepmeat"
