"gate_source","gate_target","produce"
586,74,"Forestry"
587,74,"Forestry"
586,84,"Forestry"
587,84,"Forestry"
586,66,"Sheepmeat"
585,66,"Sheepmeat"
587,66,"Sheepmeat"
586,75,"Forestry"
587,75,"Forestry"
586,80,"Forestry"
587,80,"Forestry"
586,77,"Forestry"
587,77,"Forestry"
586,69,"Forestry"
587,69,"Forestry"
586,79,"Sheepmeat"
585,79,"Sheepmeat"
587,79,"Sheepmeat"
586,65,"Sheepmeat"
585,65,"Sheepmeat"
587,65,"Sheepmeat"
