"gate_source","gate_target","produce"
7312,66,"Sheepmeat"
7312,69,"Forestry"
7312,79,"Sheepmeat"
7312,65,"Sheepmeat"
7312,82,"Beef"
7312,66,"Beef"
7312,65,"Beef"
7312,82,"Sheepmeat"
7312,66,"Sheepmeat"
7312,65,"Sheepmeat"
