"gate_source","gate_target","produce"
30472,66,"Sheepmeat"
30472,75,"Forestry"
30487,75,"Forestry"
30488,75,"Forestry"
30490,75,"Forestry"
30491,75,"Forestry"
30493,75,"Forestry"
30509,75,"Forestry"
30239,75,"Forestry"
30472,80,"Forestry"
30487,80,"Forestry"
30488,80,"Forestry"
30490,80,"Forestry"
30491,80,"Forestry"
30493,80,"Forestry"
30509,80,"Forestry"
30239,80,"Forestry"
30472,65,"Sheepmeat"
30472,82,"Beef"
30472,66,"Beef"
30472,65,"Beef"
