"gate_source","gate_target","produce"
14329,74,"Forestry"
14567,74,"Forestry"
14571,74,"Forestry"
14329,84,"Forestry"
14567,84,"Forestry"
14571,84,"Forestry"
14329,66,"Sheepmeat"
14329,75,"Forestry"
14567,75,"Forestry"
14571,75,"Forestry"
14329,80,"Forestry"
14567,80,"Forestry"
14571,80,"Forestry"
14329,77,"Forestry"
14567,77,"Forestry"
14571,77,"Forestry"
14329,69,"Forestry"
14567,69,"Forestry"
14571,69,"Forestry"
14329,79,"Sheepmeat"
14329,65,"Sheepmeat"
