"gate_source","gate_target","produce"
11121,66,"Sheepmeat"
11315,69,"Forestry"
11121,79,"Sheepmeat"
11121,65,"Sheepmeat"
11121,82,"Beef"
11121,66,"Beef"
11315,65,"Beef"
11121,65,"Beef"
11121,82,"Sheepmeat"
11121,66,"Sheepmeat"
11315,65,"Sheepmeat"
11121,65,"Sheepmeat"
