"edge_id","trip_group_id","produce","flow_value"
574,6,"Beef",21666
64,12,"Forestry",216734
1996,18,"Fruit",569431
1526,27,"Sheepmeat",420511
1036,25,"Veges",146136
1898,28,"Sheepmeat",44577
1965,4,"Beef",277803
1203,17,"Fruit",25123
410,10,"Sheepmeat",39020
1822,10,"Sheepmeat",69855
1582,3,"Beef",12703940
1069,29,"Sheepmeat",14723
2824,15,"Forestry",6132555
2217,29,"Sheepmeat",1985213
2426,9,"Sheepmeat",178008
2317,27,"Sheepmeat",758437
2133,11,"Forestry",173645
3002,16,"Forestry",60295334
2843,24,"Veges",31465611
1387,27,"Sheepmeat",11095
2753,27,"Sheepmeat",7480794
2747,28,"Sheepmeat",1779727
1534,4,"Beef",1059510
767,29,"Sheepmeat",34560
2827,21,"Fruit",139364
2508,27,"Sheepmeat",157833
135,15,"Forestry",6043
2338,2,"Beef",393708
3056,18,"Fruit",16757
690,17,"Fruit",105555
1454,2,"Beef",1021
1435,1,"Dairy",2110245
1588,22,"Fruit",55676
1390,28,"Sheepmeat",49425
2126,9,"Sheepmeat",1006269
923,3,"Beef",38389
1223,27,"Sheepmeat",166191
2802,25,"Veges",6083886
1518,28,"Sheepmeat",21983
944,19,"Fruit",5669071
2153,29,"Sheepmeat",7901762
1435,28,"Sheepmeat",34096284
2215,3,"Beef",79112
1008,28,"Sheepmeat",1993266
2437,12,"Forestry",2143621
384,10,"Sheepmeat",24784517
3068,27,"Sheepmeat",33190268
2314,3,"Beef",10537
1089,12,"Forestry",21741
1435,16,"Forestry",25729553
1318,10,"Sheepmeat",152551
1543,16,"Forestry",13308826
1453,20,"Fruit",1833
1116,24,"Veges",475964
2819,16,"Forestry",75928364
669,9,"Sheepmeat",17940
2793,6,"Beef",8405
1494,11,"Forestry",1328833
1237,27,"Sheepmeat",362926
1556,10,"Sheepmeat",5638055
1999,10,"Sheepmeat",1845828
212,19,"Fruit",104122269
2339,11,"Forestry",678368
1826,8,"Sheepmeat",486967
2028,2,"Beef",798117
2181,12,"Forestry",33365
1652,28,"Sheepmeat",296350
294,10,"Sheepmeat",16251
1700,11,"Forestry",22082
2830,11,"Forestry",3098577
1869,16,"Forestry",371544
3096,25,"Veges",223113
1532,3,"Beef",2780
2034,29,"Sheepmeat",50882359
1636,4,"Beef",111796
2437,15,"Forestry",4360007
2426,26,"Veges",112340
1219,15,"Forestry",1201290
2337,27,"Sheepmeat",331552
2238,2,"Beef",4210
2885,26,"Veges",12725704
2725,25,"Veges",309719
2118,11,"Forestry",1713
1279,4,"Beef",166682
1458,29,"Sheepmeat",7285
1577,3,"Beef",12703940
725,9,"Sheepmeat",4228
1842,13,"Forestry",1578
3128,25,"Veges",31412107
2817,18,"Fruit",242387
2757,27,"Sheepmeat",11488455
3037,23,"Veges",32692858
3069,22,"Fruit",349353
915,8,"Sheepmeat",843438
2802,17,"Fruit",16757
2940,17,"Fruit",16757
2959,12,"Forestry",889597
65,26,"Veges",543828
3044,13,"Forestry",5917
2520,28,"Sheepmeat",1452514
1581,21,"Fruit",203202
155,9,"Sheepmeat",25724
2124,28,"Sheepmeat",2899550
2753,1,"Dairy",6318043
1450,12,"Forestry",53255
2374,12,"Forestry",384809
2797,12,"Forestry",1629364
1207,17,"Fruit",63862
3049,28,"Sheepmeat",9775880
1215,16,"Forestry",44940372
1788,9,"Sheepmeat",255467
1812,14,"Forestry",2139
2163,29,"Sheepmeat",49701
1864,12,"Forestry",12101
1390,27,"Sheepmeat",49425
3060,20,"Fruit",302437
2281,4,"Beef",1120455
2774,14,"Forestry",51630
3074,3,"Beef",3008116
1378,28,"Sheepmeat",1710836
1633,27,"Sheepmeat",849791
3023,25,"Veges",31465611
1078,13,"Forestry",12658
1377,13,"Forestry",4347
3138,13,"Forestry",242970
2122,3,"Beef",764171
1454,23,"Veges",86775
2884,20,"Fruit",69702
728,28,"Sheepmeat",5881
3075,27,"Sheepmeat",4786469
1460,26,"Veges",2021
1455,2,"Beef",1317938
2317,2,"Beef",138867
2127,14,"Forestry",8566
3013,19,"Fruit",15925748
2722,23,"Veges",6338461
1687,11,"Forestry",26046
3094,10,"Sheepmeat",87253246
2865,24,"Veges",27780670
2359,10,"Sheepmeat",893101
3076,11,"Forestry",22538
1766,27,"Sheepmeat",202828
901,25,"Veges",17836
270,25,"Veges",31465611
2719,27,"Sheepmeat",1220
922,27,"Sheepmeat",65751
1705,28,"Sheepmeat",1647
3086,29,"Sheepmeat",7113809
2461,18,"Fruit",49780
2551,23,"Veges",637600
3012,21,"Fruit",10413973
2808,7,"Beef",25193
2862,3,"Beef",12342669
1496,29,"Sheepmeat",2555544
3081,25,"Veges",286091
2974,16,"Forestry",13164246
134,12,"Forestry",2199
1689,16,"Forestry",3933324
921,10,"Sheepmeat",39084
311,8,"Sheepmeat",863561
2598,5,"Beef",8405
3138,17,"Fruit",701154
2797,14,"Forestry",133864
2157,8,"Sheepmeat",251747
3010,1,"Dairy",212224
831,22,"Fruit",1017270
1207,22,"Fruit",2660
1818,28,"Sheepmeat",219778
2922,1,"Dairy",294373
2410,10,"Sheepmeat",1445
3166,7,"Beef",836800
1986,15,"Forestry",221230
2910,27,"Sheepmeat",17176041
2565,3,"Beef",37663
1058,19,"Fruit",802770
816,27,"Sheepmeat",5942
792,15,"Forestry",17286
3119,11,"Forestry",619873
1651,9,"Sheepmeat",1870683
2321,27,"Sheepmeat",6110
2618,9,"Sheepmeat",39020
3151,8,"Sheepmeat",25348012
81,27,"Sheepmeat",30541
1783,27,"Sheepmeat",76362
2874,28,"Sheepmeat",84150289
1122,9,"Sheepmeat",252117
1623,16,"Forestry",13116137
1039,25,"Veges",822807
2550,4,"Beef",7013514
216,16,"Forestry",3683
3115,5,"Beef",178929
212,2,"Beef",6376
2222,23,"Veges",6295645
2380,12,"Forestry",231626
898,1,"Dairy",762789
1582,2,"Beef",12703940
3163,16,"Forestry",12195746
2745,21,"Fruit",17356
2286,10,"Sheepmeat",181391
473,4,"Beef",28303
2783,10,"Sheepmeat",2486815
1986,8,"Sheepmeat",159354
2722,20,"Fruit",2162
3118,12,"Forestry",162210
2095,4,"Beef",499735
3033,4,"Beef",38501336
728,19,"Fruit",17577
2935,29,"Sheepmeat",674041
998,29,"Sheepmeat",6400112
2804,29,"Sheepmeat",48765074
2213,27,"Sheepmeat",85697
917,27,"Sheepmeat",10866695
1182,2,"Beef",581199
2295,16,"Forestry",60302033
3071,12,"Forestry",69826
1829,9,"Sheepmeat",2532917
1873,11,"Forestry",12101
520,10,"Sheepmeat",4543
2073,7,"Beef",8850
1205,17,"Fruit",63862
2282,3,"Beef",310533
2765,3,"Beef",10747871
2162,16,"Forestry",6069175
2439,20,"Fruit",954556
1810,13,"Forestry",17371
2910,6,"Beef",8405
1519,9,"Sheepmeat",4630
3037,16,"Forestry",6699
534,17,"Fruit",103601
111,15,"Forestry",1583
1084,4,"Beef",1653913
410,9,"Sheepmeat",39020
1972,29,"Sheepmeat",1849969
2568,8,"Sheepmeat",2629665
3026,15,"Forestry",6586781
2761,2,"Beef",6902982
2217,9,"Sheepmeat",475698
3126,21,"Fruit",175973
921,21,"Fruit",159563
2499,7,"Beef",25193
559,21,"Fruit",26724
3099,17,"Fruit",1395396
1509,16,"Forestry",171819903
2858,29,"Sheepmeat",310907
2815,25,"Veges",14360019
825,9,"Sheepmeat",5358
962,28,"Sheepmeat",153874
2773,4,"Beef",131104723
2033,8,"Sheepmeat",15811598
2970,14,"Forestry",64699
1777,10,"Sheepmeat",250615
1513,2,"Beef",33046
1573,2,"Beef",2401
193,17,"Fruit",47341371
1761,21,"Fruit",22032
871,3,"Beef",26957
1067,29,"Sheepmeat",5094
2406,12,"Forestry",42663
1345,16,"Forestry",1446
1520,9,"Sheepmeat",7597
1188,9,"Sheepmeat",514539
2693,7,"Beef",25193
911,23,"Veges",18451
3047,10,"Sheepmeat",14151048
2908,9,"Sheepmeat",12381989
888,8,"Sheepmeat",18437
2510,24,"Veges",39391627
1381,29,"Sheepmeat",31058
2120,28,"Sheepmeat",7045938
2374,13,"Forestry",34078
3061,10,"Sheepmeat",84963648
2633,28,"Sheepmeat",10948811
1117,12,"Forestry",84616
1419,3,"Beef",22167
64,13,"Forestry",15740
1931,9,"Sheepmeat",171768
2792,2,"Beef",2878917
198,10,"Sheepmeat",3822
1986,10,"Sheepmeat",148081
2217,8,"Sheepmeat",511910
2267,18,"Fruit",246428
943,18,"Fruit",57396
921,20,"Fruit",79805
3034,1,"Dairy",6462576
1213,21,"Fruit",164386
2280,4,"Beef",1120455
104,29,"Sheepmeat",121182
3041,12,"Forestry",2425355
305,24,"Veges",47809262
2908,1,"Dairy",294373
376,3,"Beef",1156
1972,9,"Sheepmeat",443357
1091,9,"Sheepmeat",1766892
2944,27,"Sheepmeat",85905
1962,8,"Sheepmeat",185981
2984,3,"Beef",1434168
2813,29,"Sheepmeat",59984391
289,18,"Fruit",14260205
888,29,"Sheepmeat",188111
2766,3,"Beef",11386642
3134,8,"Sheepmeat",26679871
1432,8,"Sheepmeat",17364
1945,2,"Beef",970057
3133,16,"Forestry",96841493
2760,26,"Veges",430497
2404,2,"Beef",130493
2568,29,"Sheepmeat",10195349
3013,17,"Fruit",7244396
3024,5,"Beef",8405
1999,8,"Sheepmeat",1994752
2269,22,"Fruit",8138
2389,8,"Sheepmeat",6947
2727,9,"Sheepmeat",1229232
1860,27,"Sheepmeat",305006
1687,12,"Forestry",26046
2117,10,"Sheepmeat",237425
894,25,"Veges",508144
300,25,"Veges",39391627
1522,1,"Dairy",762789
3166,24,"Veges",24294740
1661,9,"Sheepmeat",430207
2153,9,"Sheepmeat",1888237
1146,28,"Sheepmeat",179370
1706,27,"Sheepmeat",1359898
2961,5,"Beef",8405
720,4,"Beef",1052
2244,20,"Fruit",2162
2278,9,"Sheepmeat",39020
71,17,"Fruit",1121196
1782,10,"Sheepmeat",61833
1842,8,"Sheepmeat",1053218
1146,26,"Veges",110995
3080,29,"Sheepmeat",1667280
2855,16,"Forestry",6798
2295,26,"Veges",4987858
1228,27,"Sheepmeat",3185029
3109,28,"Sheepmeat",1646229
3126,22,"Fruit",43319
854,9,"Sheepmeat",108143
913,29,"Sheepmeat",16410
1554,11,"Forestry",7096
1104,21,"Fruit",9871
1781,12,"Forestry",2103
1175,28,"Sheepmeat",737592
3071,13,"Forestry",5317
2810,24,"Veges",6083886
1483,29,"Sheepmeat",5267
2633,15,"Forestry",6782291
1086,18,"Fruit",12663
2224,10,"Sheepmeat",139892
2841,10,"Sheepmeat",24784517
1672,4,"Beef",690560
1454,19,"Fruit",61567
580,10,"Sheepmeat",804813
2835,5,"Beef",8405
1921,10,"Sheepmeat",38515
956,18,"Fruit",97008
1810,23,"Veges",4183393
3068,26,"Veges",12983174
2759,29,"Sheepmeat",56812142
742,14,"Forestry",248343
1092,28,"Sheepmeat",86702
2416,27,"Sheepmeat",425690
2299,26,"Veges",4987858
2217,4,"Beef",412337
2226,10,"Sheepmeat",34737
1860,2,"Beef",32876
10,2,"Beef",39293
2571,27,"Sheepmeat",240400
3067,8,"Sheepmeat",26248553
999,21,"Fruit",1069504
472,11,"Forestry",4683
237,28,"Sheepmeat",134102
1716,4,"Beef",21859
1210,10,"Sheepmeat",162376
1534,18,"Fruit",95602
1803,3,"Beef",173577
2674,29,"Sheepmeat",16399
3152,23,"Veges",37282141
1378,3,"Beef",821233
1819,9,"Sheepmeat",214895
2555,29,"Sheepmeat",5263337
1292,28,"Sheepmeat",95652
3072,16,"Forestry",1100510
3083,19,"Fruit",5673231
2865,23,"Veges",28739406
2355,29,"Sheepmeat",8157
1138,8,"Sheepmeat",3462185
2792,11,"Forestry",879090
2852,9,"Sheepmeat",1136937
2748,16,"Forestry",896483
2788,8,"Sheepmeat",3274062
1634,3,"Beef",169990
3050,27,"Sheepmeat",19907566
2526,2,"Beef",2227045
935,17,"Fruit",1776746
851,13,"Forestry",12759
1029,28,"Sheepmeat",85045
844,16,"Forestry",60302033
133,10,"Sheepmeat",106272
895,9,"Sheepmeat",7863459
2325,9,"Sheepmeat",172645
2947,11,"Forestry",65481
1198,8,"Sheepmeat",17474
1092,2,"Beef",64295
622,14,"Forestry",248343
2841,7,"Beef",25193
577,22,"Fruit",75314
2778,13,"Forestry",26871
3090,17,"Fruit",1916724
1020,29,"Sheepmeat",3028040
2780,7,"Beef",836800
2212,21,"Fruit",3267
1086,3,"Beef",124767
926,4,"Beef",200321
1457,28,"Sheepmeat",121464
518,16,"Forestry",171522588
81,4,"Beef",77438
3046,5,"Beef",178929
1147,9,"Sheepmeat",259384
1086,17,"Fruit",12663
2493,12,"Forestry",107798
2334,29,"Sheepmeat",996826
2915,3,"Beef",5920528
1390,25,"Veges",183607
1259,3,"Beef",357262
3165,13,"Forestry",52766
2515,12,"Forestry",107798
841,6,"Beef",2952
2435,29,"Sheepmeat",1411
1874,3,"Beef",318722
906,7,"Beef",8850
3101,8,"Sheepmeat",1025664
2771,21,"Fruit",3267
1182,27,"Sheepmeat",3401270
64,25,"Veges",532473
384,13,"Forestry",242970
1948,16,"Forestry",1685777
1082,9,"Sheepmeat",192291
2932,14,"Forestry",2554
2549,8,"Sheepmeat",2671902
2807,12,"Forestry",2208088
3120,6,"Beef",178929
2593,20,"Fruit",114997
3118,1,"Dairy",6318043
2809,16,"Forestry",64942215
2414,4,"Beef",20164
2205,13,"Forestry",57622
2832,14,"Forestry",242970
2837,14,"Forestry",242970
2764,7,"Beef",537577
3018,27,"Sheepmeat",1748
1307,10,"Sheepmeat",36770
3136,12,"Forestry",3175122
2550,28,"Sheepmeat",8320882
2794,12,"Forestry",889597
186,2,"Beef",3907
1521,27,"Sheepmeat",3417082
2465,29,"Sheepmeat",5107
1217,23,"Veges",276627
1387,8,"Sheepmeat",8584
2827,3,"Beef",9955233
3087,11,"Forestry",38004
2896,3,"Beef",32738
1430,28,"Sheepmeat",1938
1386,24,"Veges",21741
1784,3,"Beef",345062
1522,28,"Sheepmeat",2103129
2165,8,"Sheepmeat",305936
2243,13,"Forestry",4678
2835,20,"Fruit",88012
1753,4,"Beef",175272
2134,2,"Beef",54762
2815,28,"Sheepmeat",19911983
2271,14,"Forestry",54084
2923,1,"Dairy",294373
992,27,"Sheepmeat",1535791
2120,16,"Forestry",159453
1337,27,"Sheepmeat",22268
3021,4,"Beef",2632
2225,16,"Forestry",4754012
938,15,"Forestry",12098397
1272,16,"Forestry",366477
2798,11,"Forestry",1557654
1891,13,"Forestry",277472
578,8,"Sheepmeat",8418
2885,25,"Veges",30789921
2984,27,"Sheepmeat",4022333
1994,2,"Beef",629261
3150,18,"Fruit",701154
2404,14,"Forestry",35197
1761,22,"Fruit",5506
2051,24,"Veges",32566922
2766,18,"Fruit",5987234
1987,28,"Sheepmeat",127140
1556,21,"Fruit",22013
1054,2,"Beef",416178
1344,16,"Forestry",3316358
2807,16,"Forestry",64838310
2811,26,"Veges",2512069
1430,8,"Sheepmeat",1500
1430,20,"Fruit",98042
284,26,"Veges",2670390
1115,9,"Sheepmeat",599735
1819,29,"Sheepmeat",915574
2870,24,"Veges",8173438
755,11,"Forestry",4683
1551,19,"Fruit",103944012
3107,15,"Forestry",2794298
1242,14,"Forestry",13324
792,19,"Fruit",38023047
1648,9,"Sheepmeat",11177
3140,2,"Beef",141754
2136,2,"Beef",341015
2334,2,"Beef",46713
2224,14,"Forestry",11342
1118,23,"Veges",1242
3054,11,"Forestry",2453017
311,12,"Forestry",107798
1447,18,"Fruit",976759
1035,8,"Sheepmeat",988405
2378,8,"Sheepmeat",1417659
3123,8,"Sheepmeat",26984356
2804,9,"Sheepmeat",11406611
3120,22,"Fruit",114586
3140,16,"Forestry",116558
2027,11,"Forestry",16889
1043,17,"Fruit",1121942
673,10,"Sheepmeat",4594
2248,8,"Sheepmeat",6978775
1084,10,"Sheepmeat",3200296
1798,10,"Sheepmeat",676585
1900,13,"Forestry",13264
2000,11,"Forestry",598980
303,18,"Fruit",17270271
2709,2,"Beef",116624
942,29,"Sheepmeat",8932
3115,4,"Beef",8437379
1295,8,"Sheepmeat",26594
1313,25,"Veges",1733649
3103,19,"Fruit",9817851
1392,11,"Forestry",30563
2285,12,"Forestry",240110
1778,28,"Sheepmeat",166104
2942,14,"Forestry",133864
3110,8,"Sheepmeat",15565024
3025,15,"Forestry",6586781
2724,24,"Veges",411588
1809,24,"Veges",3209874
1050,28,"Sheepmeat",61840
1166,3,"Beef",100379
1040,12,"Forestry",26994
86,15,"Forestry",6043
1392,4,"Beef",851924
3084,29,"Sheepmeat",9703643
1535,4,"Beef",95112
1503,8,"Sheepmeat",126997
1067,3,"Beef",1700
2138,27,"Sheepmeat",785217
2021,4,"Beef",31690
1385,9,"Sheepmeat",19170
1569,28,"Sheepmeat",327790
3065,27,"Sheepmeat",34284482
3147,25,"Veges",31465611
2112,28,"Sheepmeat",2822637
2751,4,"Beef",9064911
874,3,"Beef",62049
1954,12,"Forestry",383505
929,11,"Forestry",23941
1576,29,"Sheepmeat",105532790
3122,14,"Forestry",199803
3107,12,"Forestry",1381051
895,4,"Beef",11562087
802,17,"Fruit",28035
2881,14,"Forestry",229179
2037,12,"Forestry",1713
2311,16,"Forestry",102748
3051,10,"Sheepmeat",13684005
2919,9,"Sheepmeat",11911919
2831,2,"Beef",12130642
1388,3,"Beef",4120
2540,4,"Beef",3668
968,18,"Fruit",164682
2443,2,"Beef",2409157
999,11,"Forestry",2584
315,4,"Beef",1877281
3027,23,"Veges",26257752
2760,4,"Beef",20732972
2864,11,"Forestry",1148503
3150,1,"Dairy",294373
1460,23,"Veges",5052
2193,8,"Sheepmeat",4550
3162,17,"Fruit",701154
2443,8,"Sheepmeat",5722261
2822,17,"Fruit",545293
1514,29,"Sheepmeat",3411549
2466,28,"Sheepmeat",60100
1699,8,"Sheepmeat",1465877
2314,27,"Sheepmeat",125829
3057,27,"Sheepmeat",84774
2443,11,"Forestry",2971
2412,9,"Sheepmeat",1959792
572,17,"Fruit",7999
887,27,"Sheepmeat",35679
3156,13,"Forestry",202136
892,8,"Sheepmeat",341735
2345,27,"Sheepmeat",356996
1172,10,"Sheepmeat",397537
2149,10,"Sheepmeat",453069
135,4,"Beef",372160
1693,27,"Sheepmeat",2348643
1951,14,"Forestry",7139
2828,22,"Fruit",35012
2158,10,"Sheepmeat",22023
1842,29,"Sheepmeat",4087561
2406,23,"Veges",1811724
1784,16,"Forestry",7984068
1927,16,"Forestry",1574
5,13,"Forestry",11821
63,27,"Sheepmeat",2050147
2537,8,"Sheepmeat",8418
1158,28,"Sheepmeat",380285
998,24,"Veges",7498704
938,17,"Fruit",388057
2009,8,"Sheepmeat",347360
1435,2,"Beef",11309713
899,10,"Sheepmeat",360164
1241,25,"Veges",2460
2826,15,"Forestry",6133982
1059,26,"Veges",193843
1804,14,"Forestry",17236
1769,8,"Sheepmeat",450757
2498,29,"Sheepmeat",3434548
2752,27,"Sheepmeat",6994277
8,24,"Veges",32724218
1447,29,"Sheepmeat",146592
1237,29,"Sheepmeat",1096788
981,14,"Forestry",18026
2811,12,"Forestry",2212524
1691,14,"Forestry",8566
371,4,"Beef",1230
687,15,"Forestry",1610
3151,11,"Forestry",3163192
2219,29,"Sheepmeat",2555544
2898,4,"Beef",20639719
3134,11,"Forestry",3175122
2797,25,"Veges",5192352
2902,22,"Fruit",5506
2073,28,"Sheepmeat",258114
1468,16,"Forestry",421571
1009,27,"Sheepmeat",524679
1118,16,"Forestry",2199720
1799,28,"Sheepmeat",118813
802,28,"Sheepmeat",41203
497,3,"Beef",39341
958,9,"Sheepmeat",23674
105,9,"Sheepmeat",23253
3169,2,"Beef",4346695
1042,14,"Forestry",35197
2022,4,"Beef",510550
3106,10,"Sheepmeat",2633887
874,8,"Sheepmeat",325842
2717,16,"Forestry",3350
949,25,"Veges",3286
908,8,"Sheepmeat",27821763
2233,16,"Forestry",357046
1455,29,"Sheepmeat",9105678
2649,20,"Fruit",114997
2153,12,"Forestry",57121
956,23,"Veges",430229
1544,12,"Forestry",365838
830,3,"Beef",184823
3062,17,"Fruit",12250669
3051,1,"Dairy",294373
3075,28,"Sheepmeat",4786469
2220,10,"Sheepmeat",4813
1045,24,"Veges",338402
1564,29,"Sheepmeat",7257
2376,9,"Sheepmeat",1462792
1472,29,"Sheepmeat",16871
837,26,"Veges",16249987
2776,15,"Forestry",1103684
3117,5,"Beef",178929
2077,10,"Sheepmeat",7260602
837,15,"Forestry",17286
1273,27,"Sheepmeat",76856
884,28,"Sheepmeat",1041678
2748,27,"Sheepmeat",3955219
3060,10,"Sheepmeat",84968901
2804,16,"Forestry",62808139
2725,3,"Beef",5849870
1039,24,"Veges",822807
863,8,"Sheepmeat",35935766
83,29,"Sheepmeat",92836
2024,10,"Sheepmeat",370287
2798,19,"Fruit",38591
2404,8,"Sheepmeat",3015994
2973,25,"Veges",366120
432,29,"Sheepmeat",3679
1577,10,"Sheepmeat",24784517
2887,29,"Sheepmeat",1309979
1665,12,"Forestry",4243
151,20,"Fruit",13618
3165,4,"Beef",131100977
3065,11,"Forestry",3175122
1217,27,"Sheepmeat",3417082
2904,28,"Sheepmeat",18696273
1827,12,"Forestry",2994
1850,10,"Sheepmeat",562237
3069,20,"Fruit",774194
2195,2,"Beef",6441
3054,9,"Sheepmeat",13570455
2967,4,"Beef",7476903
136,2,"Beef",113746
902,28,"Sheepmeat",61335
573,15,"Forestry",218605
1094,20,"Fruit",15634
1897,16,"Forestry",93058159
2508,18,"Fruit",17270271
1629,23,"Veges",2545
1248,11,"Forestry",13322
2837,26,"Veges",12990555
3118,27,"Sheepmeat",18314386
2884,23,"Veges",25508352
2999,23,"Veges",6052805
1385,29,"Sheepmeat",90905
1514,15,"Forestry",218605
198,17,"Fruit",47341371
1307,9,"Sheepmeat",36770
1029,9,"Sheepmeat",61139
1848,28,"Sheepmeat",49362
1171,28,"Sheepmeat",2538196
2112,27,"Sheepmeat",2822637
551,1,"Dairy",294373
1994,3,"Beef",629261
2120,9,"Sheepmeat",5060293
983,23,"Veges",620157
1306,15,"Forestry",330002
2166,28,"Sheepmeat",230949
2750,29,"Sheepmeat",18900657
572,10,"Sheepmeat",4228
1572,19,"Fruit",103421110
2399,29,"Sheepmeat",2169908
25,10,"Sheepmeat",241325
2338,27,"Sheepmeat",595091
2281,3,"Beef",373795
2879,17,"Fruit",559234
1383,2,"Beef",8572
3029,27,"Sheepmeat",34730575
2581,29,"Sheepmeat",57079
1686,4,"Beef",5528
3097,21,"Fruit",1074882
2750,11,"Forestry",30430
2261,9,"Sheepmeat",11598
2776,27,"Sheepmeat",121316792
2906,13,"Forestry",7387
1865,27,"Sheepmeat",903415
2633,13,"Forestry",279927
2797,7,"Beef",25193
673,2,"Beef",2697
918,8,"Sheepmeat",8187806
1893,15,"Forestry",261216
3087,8,"Sheepmeat",397441
1841,8,"Sheepmeat",1290119
656,16,"Forestry",93101
1898,29,"Sheepmeat",133619
1385,3,"Beef",28955
1456,16,"Forestry",88071
3016,16,"Forestry",6676
911,24,"Veges",17836
3123,5,"Beef",178929
2959,15,"Forestry",1807559
1362,8,"Sheepmeat",7429
3012,16,"Forestry",6699
2885,29,"Sheepmeat",80842287
2352,27,"Sheepmeat",1192216
2980,23,"Veges",165493
1188,27,"Sheepmeat",715725
1096,16,"Forestry",4437
2153,13,"Forestry",4678
3024,29,"Sheepmeat",105532790
1846,29,"Sheepmeat",157261
2881,10,"Sheepmeat",20903122
1374,8,"Sheepmeat",560696
3147,18,"Fruit",806709
1844,24,"Veges",1149
35,4,"Beef",25031
3045,12,"Forestry",1730291
2281,29,"Sheepmeat",3557404
1710,2,"Beef",91742
3025,7,"Beef",25193
2303,26,"Veges",4987858
2402,12,"Forestry",434076
3003,3,"Beef",1137281
2653,9,"Sheepmeat",3822
1938,12,"Forestry",28833
2914,29,"Sheepmeat",52177351
2774,7,"Beef",836800
1206,18,"Fruit",63862
1874,15,"Forestry",24396
135,27,"Sheepmeat",150482
2439,28,"Sheepmeat",2170651
432,27,"Sheepmeat",1227
1691,3,"Beef",1098748
1659,4,"Beef",1253338
3125,28,"Sheepmeat",126412232
1032,3,"Beef",10715
1040,16,"Forestry",815028
1378,2,"Beef",821233
9,16,"Forestry",1571
2598,20,"Fruit",114997
1049,2,"Beef",793740
2021,17,"Fruit",400570
1042,29,"Sheepmeat",11716
472,29,"Sheepmeat",41103
2832,17,"Fruit",701154
1272,2,"Beef",1669
3010,22,"Fruit",89112
1828,15,"Forestry",6036
2104,16,"Forestry",1826076
1487,8,"Sheepmeat",344373
2058,15,"Forestry",1257
960,8,"Sheepmeat",14476
2405,11,"Forestry",340519
2244,2,"Beef",3352124
1820,15,"Forestry",484093
835,27,"Sheepmeat",6162
3048,13,"Forestry",5317
2247,27,"Sheepmeat",36647
3158,4,"Beef",35141149
59,9,"Sheepmeat",2471
1121,2,"Beef",186385
2502,7,"Beef",25193
2766,29,"Sheepmeat",101858973
915,9,"Sheepmeat",783774
2798,23,"Veges",3561652
2120,29,"Sheepmeat",21180153
3119,21,"Fruit",41389
2654,2,"Beef",13044366
964,27,"Sheepmeat",16970
2499,5,"Beef",8405
3142,11,"Forestry",3177321
1091,10,"Sheepmeat",1766892
951,24,"Veges",81042
879,24,"Veges",596121
2122,10,"Sheepmeat",2287051
1298,27,"Sheepmeat",1220
2392,15,"Forestry",6643992
1328,29,"Sheepmeat",1100
2040,11,"Forestry",17400
2009,28,"Sheepmeat",448999
2223,29,"Sheepmeat",27744931
1805,16,"Forestry",5458670
2968,9,"Sheepmeat",138771
2553,28,"Sheepmeat",5038120
3010,28,"Sheepmeat",12978
1380,15,"Forestry",25421
312,4,"Beef",2941739
2501,7,"Beef",25193
1952,13,"Forestry",209671
2965,25,"Veges",2275060
2192,14,"Forestry",212214
1908,8,"Sheepmeat",249102
2188,9,"Sheepmeat",47957
2351,28,"Sheepmeat",115765
3113,18,"Fruit",16757
1268,9,"Sheepmeat",30947
999,20,"Fruit",529988
3066,20,"Fruit",88012
1772,16,"Forestry",39807
1860,28,"Sheepmeat",305006
3100,8,"Sheepmeat",1112355
1419,8,"Sheepmeat",29136
1443,10,"Sheepmeat",4322655
1550,11,"Forestry",7096
1042,17,"Fruit",3198853
1693,14,"Forestry",8566
2106,4,"Beef",2216507
934,28,"Sheepmeat",258114
1987,14,"Forestry",3283
1364,8,"Sheepmeat",543775
1908,11,"Forestry",69773
1980,10,"Sheepmeat",617266
1374,2,"Beef",262578
2896,10,"Sheepmeat",42352
1411,24,"Veges",147807
38,10,"Sheepmeat",11568
2125,28,"Sheepmeat",1512095
2395,9,"Sheepmeat",33861
1862,16,"Forestry",1992980
27,14,"Forestry",9958
1280,9,"Sheepmeat",87494
3158,15,"Forestry",5313238
2779,28,"Sheepmeat",121937818
2124,8,"Sheepmeat",2243184
2018,3,"Beef",34384
1658,4,"Beef",1323597
1990,16,"Forestry",342397
290,29,"Sheepmeat",78520
3111,13,"Forestry",7570
1615,25,"Veges",6466925
1937,28,"Sheepmeat",1778
1952,15,"Forestry",4957470
1515,15,"Forestry",35904
3003,24,"Veges",21866203
885,3,"Beef",108616
2835,12,"Forestry",3175122
289,28,"Sheepmeat",6441
558,18,"Fruit",266691
1029,8,"Sheepmeat",65794
6,9,"Sheepmeat",336512
1909,10,"Sheepmeat",7306614
2724,25,"Veges",411588
2987,11,"Forestry",3285119
1780,3,"Beef",4014
1392,14,"Forestry",2139
969,17,"Fruit",166572
1612,8,"Sheepmeat",5642
2979,3,"Beef",1818119
1455,11,"Forestry",15310
2326,4,"Beef",1154
2014,3,"Beef",1487
652,16,"Forestry",93101
2881,25,"Veges",30789921
1621,4,"Beef",2632
2441,9,"Sheepmeat",1445
2885,23,"Veges",25558769
2937,5,"Beef",8405
1106,22,"Fruit",15146
