"flow_id","origin","destination","flow_value","scenario","start_node","end_node","link_id","start_name","end_name"
380,13,1,0.136657039526653,"scenario1",4341,691,17,"Auckland","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,11,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,19,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,20,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,13,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,22,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,21,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,3,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,4,"Waikato","Southland"
381,11,1,0.00101892723483892,"scenario1",3796,691,17,"Waikato","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,8,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,10,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,11,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,19,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,20,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,13,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,22,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,21,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,3,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,4,"Bay of Plenty","Southland"
382,12,1,2.74497632848247e-06,"scenario1",913,691,17,"Bay of Plenty","Southland"
383,10,1,0,"scenario1",9191,691,7,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,18,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,14,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,13,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,22,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,21,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,3,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,4,"Gisborne","Southland"
383,10,1,0,"scenario1",9191,691,17,"Gisborne","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,18,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,14,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,13,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,22,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,21,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,3,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,4,"Hawke’s Bay","Southland"
384,9,1,0.000111740560168165,"scenario1",2280,691,17,"Hawke’s Bay","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,2,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,1,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,19,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,20,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,13,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,22,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,21,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,3,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,4,"Taranaki","Southland"
385,8,1,0.000166876678560082,"scenario1",4461,691,17,"Taranaki","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,1,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,19,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,20,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,13,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,22,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,21,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,3,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,4,"Manawatu","Southland"
386,7,1,0.000364927194435631,"scenario1",299,691,17,"Manawatu","Southland"
387,6,1,6.44932060933507e-05,"scenario1",964,691,22,"Wellington","Southland"
387,6,1,6.44932060933507e-05,"scenario1",964,691,21,"Wellington","Southland"
387,6,1,6.44932060933507e-05,"scenario1",964,691,3,"Wellington","Southland"
387,6,1,6.44932060933507e-05,"scenario1",964,691,4,"Wellington","Southland"
387,6,1,6.44932060933507e-05,"scenario1",964,691,17,"Wellington","Southland"
388,5,1,0.00779372315776657,"scenario1",14558,691,21,"TNM","Southland"
388,5,1,0.00779372315776657,"scenario1",14558,691,3,"TNM","Southland"
388,5,1,0.00779372315776657,"scenario1",14558,691,4,"TNM","Southland"
388,5,1,0.00779372315776657,"scenario1",14558,691,17,"TNM","Southland"
389,4,1,0.000112252336119267,"scenario1",6809,691,16,"West Coast","Southland"
389,4,1,0.000112252336119267,"scenario1",6809,691,4,"West Coast","Southland"
389,4,1,0.000112252336119267,"scenario1",6809,691,17,"West Coast","Southland"
390,3,1,0.0703751343285686,"scenario1",15174,691,5,"Canterbury","Southland"
390,3,1,0.0703751343285686,"scenario1",15174,691,3,"Canterbury","Southland"
390,3,1,0.0703751343285686,"scenario1",15174,691,4,"Canterbury","Southland"
390,3,1,0.0703751343285686,"scenario1",15174,691,17,"Canterbury","Southland"
391,2,1,0.263744196099123,"scenario1",11365,691,17,"Otago","Southland"
